syntaxon,total_nr_of_observations,total_nr_of_releves,total_nr_of_species,mean_nr_of_species,stdev_nr_of_species,mean_nr_of_species_vasc,stdev_nr_of_species_vasc,mean_area,stdev_area,mean_cover_total,stdev_cover_total,mean_cover_trees,stdev_cover_trees,mean_cover_shrubs,stdev_cover_shrubs,mean_cover_herbs,stdev_cover_herbs,mean_cover_mosses,stdev_cover_mosses,mean_height_herbs,stdev_height_herbs,mean_ell_nitrogen,stdev_ell_nitrogen,perc5_ell_nitrogen,perc25_ell_nitrogen,perc50_ell_nitrogen,perc75_ell_nitrogen,perc95_ell_nitrogen,mean_ell_ph,stdev_ell_ph,perc5_ell_ph,perc25_ell_ph,perc50_ell_ph,perc75_ell_ph,perc95_ell_ph,mean_ell_light,stdev_ell_light,perc5_ell_light,perc25_ell_light,perc50_ell_light,perc75_ell_light,perc95_ell_light,mean_ell_temperature,stdev_ell_temperature,perc5_ell_temperature,perc25_ell_temperature,perc50_ell_temperature,perc75_ell_temperature,perc95_ell_temperature,mean_ell_moisture,stdev_ell_moisture,perc5_ell_moisture,perc25_ell_moisture,perc50_ell_moisture,perc75_ell_moisture,perc95_ell_moisture,mean_ell_salt,stdev_ell_salt,perc5_ell_salt,perc25_ell_salt,perc50_ell_salt,perc75_ell_salt,perc95_ell_salt,mean_ell_mowing,stdev_ell_mowing,perc5_ell_mowing,perc25_ell_mowing,perc50_ell_mowing,perc75_ell_mowing,perc95_ell_mowing,mean_ww_c_n,stdev_ww_c_n,perc5_ww_c_n,perc25_ww_c_n,perc50_ww_c_n,perc75_ww_c_n,perc95_ww_c_n,mean_ww_ca,stdev_ww_ca,perc5_ww_ca,perc25_ww_ca,perc50_ww_ca,perc75_ww_ca,perc95_ww_ca,mean_ww_cl,stdev_ww_cl,perc5_ww_cl,perc25_ww_cl,perc50_ww_cl,perc75_ww_cl,perc95_ww_cl,mean_ww_ghg,stdev_ww_ghg,perc5_ww_ghg,perc25_ww_ghg,perc50_ww_ghg,perc75_ww_ghg,perc95_ww_ghg,mean_ww_glg,stdev_ww_glg,perc5_ww_glg,perc25_ww_glg,perc50_ww_glg,perc75_ww_glg,perc95_ww_glg,mean_ww_gvg,stdev_ww_gvg,perc5_ww_gvg,perc25_ww_gvg,perc50_ww_gvg,perc75_ww_gvg,perc95_ww_gvg,mean_ww_k,stdev_ww_k,perc5_ww_k,perc25_ww_k,perc50_ww_k,perc75_ww_k,perc95_ww_k,mean_ww_mg,stdev_ww_mg,perc5_ww_mg,perc25_ww_mg,perc50_ww_mg,perc75_ww_mg,perc95_ww_mg,mean_ww_nh4,stdev_ww_nh4,perc5_ww_nh4,perc25_ww_nh4,perc50_ww_nh4,perc75_ww_nh4,perc95_ww_nh4,mean_ww_no3,stdev_ww_no3,perc5_ww_no3,perc25_ww_no3,perc50_ww_no3,perc75_ww_no3,perc95_ww_no3,mean_ww_ntot,stdev_ww_ntot,perc5_ww_ntot,perc25_ww_ntot,perc50_ww_ntot,perc75_ww_ntot,perc95_ww_ntot,mean_ww_ph_h2o,stdev_ww_ph_h2o,perc5_ww_ph_h2o,perc25_ww_ph_h2o,perc50_ww_ph_h2o,perc75_ww_ph_h2o,perc95_ww_ph_h2o,mean_ww_po4,stdev_ww_po4,perc5_ww_po4,perc25_ww_po4,perc50_ww_po4,perc75_ww_po4,perc95_ww_po4,mean_ww_ptot,stdev_ww_ptot,perc5_ww_ptot,perc25_ww_ptot,perc50_ww_ptot,perc75_ww_ptot,perc95_ww_ptot,mean_ww_vocht,stdev_ww_vocht,perc5_ww_vocht,perc25_ww_vocht,perc50_ww_vocht,perc75_ww_vocht,perc95_ww_vocht,mean_div_shannon_all,stdev_div_shannon_all,perc5_div_shannon_all,perc25_div_shannon_all,perc50_div_shannon_all,perc75_div_shannon_all,perc95_div_shannon_all,mean_div_eveness_all,stdev_div_eveness_all,perc5_div_eveness_all,perc25_div_eveness_all,perc50_div_eveness_all,perc75_div_eveness_all,perc95_div_eveness_all,mean_div_simpson_all,stdev_div_simpson_all,perc5_div_simpson_all,perc25_div_simpson_all,perc50_div_simpson_all,perc75_div_simpson_all,perc95_div_simpson_all,mean_div_shannon_vasc,stdev_div_shannon_vasc,perc5_div_shannon_vasc,perc25_div_shannon_vasc,perc50_div_shannon_vasc,perc75_div_shannon_vasc,perc95_div_shannon_vasc,mean_div_eveness_vasc,stdev_div_eveness_vasc,perc5_div_eveness_vasc,perc25_div_eveness_vasc,perc50_div_eveness_vasc,perc75_div_eveness_vasc,perc95_div_eveness_vasc,mean_div_simpson_vasc,stdev_div_simpson_vasc,perc5_div_simpson_vasc,perc25_div_simpson_vasc,perc50_div_simpson_vasc,perc75_div_simpson_vasc,perc95_div_simpson_vasc,mean_phylogenetic_distance,stdev_phylogenetic_distance,perc5_phylogenetic_distance,perc25_phylogenetic_distance,perc50_phylogenetic_distance,perc75_phylogenetic_distance,perc95_phylogenetic_distance
r12RG01,6888,340,,,,,,,,,,,,,,,,,,,,5.8786611981837105,0.6335543529265062,4.73,5.56,5.95,6.31,6.75,6.336303889633893,0.6786375452377198,5.0,6.0,6.5,6.8,7.15,7.151444783937165,0.27083742432854735,6.73,7.0,7.14,7.3,7.62,5.449909737892525,0.32424003600480766,4.88,5.25,5.5,5.67,6.0,6.5858795034817,0.9685557381981033,5.11,5.82,6.5,7.35,8.16,0.5091972076788795,0.3175701194566711,0.18,0.32,0.44,0.62,1.0,6.551924439197138,0.7095173028385481,5.38,6.05,6.57,7.07,7.64,12.466679732868792,0.8956097078329551,11.25,11.86,12.37,12.95,14.0,2766.029048932783,849.7998951644273,1571.0,2116.0,2657.35,3360.57,4298.13,412.6609118629294,171.83044501835923,210.3,300.72,381.48,482.53,742.05,16.921649245063904,12.673102251738161,-3.65,7.87,17.74,25.71,36.16,69.76176248548214,16.222198487009997,42.69,57.96,71.23,81.26,93.74,36.915177871351894,12.405170809294432,15.88,27.81,37.85,46.69,54.97,202.5452461158702,37.44069811093016,140.41,178.41,204.17,229.06,259.41,193.78808915347759,63.23622113956822,114.64,145.31,179.35,235.08,312.31,5.576013356562117,0.9380609221505603,4.32,4.83,5.44,6.21,7.27,8.343246225319392,2.275757739515921,5.28,6.77,8.03,9.74,12.34,4441.732950058055,1527.6881071848115,2449.36,3212.75,4142.52,5543.83,7237.26,6.387290940766496,0.2476867568584124,5.95,6.25,6.41,6.55,6.73,1.5700421022067352,2.3668453342384885,0.91,1.23,1.51,1.76,2.07,546.6662804878049,139.8140732947712,350.53,441.25,527.72,647.41,794.77,32.94158972125417,6.046428002795968,24.08,28.4,32.53,37.55,43.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r25AA02,2541,554,,,,,,,,,,,,,,,,,,,,5.401933784800563,0.5530665793679336,4.5,5.08,5.43,5.78,6.25,7.3302759526937225,0.15670798350323334,7.17,7.25,7.33,7.4,7.67,8.285011312217058,0.2143314517620286,7.9,8.2,8.33,8.43,8.6,5.791005671077521,0.11079933822718331,5.67,5.75,5.8,5.86,5.89,7.807703243003042,0.5022147420815836,7.09,7.57,7.75,8.0,8.5,7.478831705484643,0.9783238373131912,5.57,7.0,8.0,8.0,8.25,5.9952,1.0218732602431673,4.86,4.92,5.6,6.67,7.25,10.241707988980691,0.410456684699964,9.91,10.05,10.17,10.32,10.73,2038.3835862068986,454.20171122962597,1487.68,1707.72,1993.33,2246.45,2939.08,2398.560728346458,206.32262458673512,2086.32,2350.29,2455.91,2513.48,2564.14,17.629755905511814,4.030612653879648,10.6,16.16,18.14,19.44,22.81,71.15914173228352,4.142661319331284,64.93,69.88,71.25,72.59,76.42,27.631928087545532,4.949343741722115,19.02,25.69,27.65,30.07,33.63,314.32034482758576,31.68009092341082,264.6,298.94,317.51,334.69,357.35,282.96982263953913,25.901824520277316,243.19,272.44,283.43,295.5,315.34,3.5209337506520413,0.5090005901010124,2.94,3.27,3.42,3.62,4.47,9.586993225638352,1.337549062263287,7.75,8.57,9.48,10.41,11.68,1307.8051316725998,475.7436090362765,1044.18,1146.06,1186.67,1252.17,2154.82,8.361917467093422,0.1762896423849868,8.1,8.36,8.41,8.44,8.48,2.914334898278564,0.3282686256036575,2.25,2.77,2.99,3.13,3.32,332.66727979274526,39.10568062075091,288.62,307.47,325.36,349.04,408.06,33.4043290043288,2.1034223701945955,30.38,32.27,33.55,34.94,36.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r27RG01,889,227,,,,,,,,,,,,,,,,,,,,5.77186176142698,0.7129118073816336,4.71,5.3,5.67,6.2,7.0,7.227253886010327,0.23207550316402745,6.88,7.12,7.25,7.33,7.58,8.124004400440006,0.2915974438975205,7.57,8.0,8.17,8.33,8.5,5.87545146726862,0.1764042959668061,5.57,5.8,5.86,6.0,6.17,7.546550764951324,0.597033284294142,6.5,7.11,7.6,8.0,8.5,6.187117711771177,1.7530583831164241,2.44,5.17,6.5,7.86,8.11,5.569565217391306,1.269116359008588,3.25,5.0,5.6,6.4,7.0,10.637446569178842,0.7333229482006859,9.88,10.14,10.39,10.92,12.1,2312.3338076416303,577.2268226594217,1482.84,1910.64,2218.23,2638.21,3447.4,2119.6594375703003,405.0141079567518,1123.43,1969.52,2240.79,2405.41,2513.89,13.385815523059632,7.098756924224859,-0.07,9.07,14.73,18.27,23.43,67.2001912260969,7.55028326314707,53.59,63.33,68.5,71.57,77.32,25.30552238805966,7.17174618791178,13.03,20.87,25.95,29.98,36.41,298.78852437417686,41.141871575908034,217.77,273.17,302.91,329.68,360.01,280.91957658779586,37.53807776460547,219.7,256.78,283.04,305.73,337.82,4.174794520547943,0.8865594158756771,3.23,3.49,3.92,4.64,5.99,9.915932835820888,1.807462006775449,7.68,8.67,9.72,10.68,13.23,1955.743405639912,1134.0894068896953,1093.42,1183.24,1341.78,2412.92,4448.39,8.083763557483708,0.39100576754756006,7.21,7.88,8.24,8.38,8.44,2.4815940224159396,0.5006776972038443,1.49,2.14,2.57,2.86,3.18,379.4613480662976,88.00658785458636,288.56,323.67,356.62,408.23,561.58,33.388166479190104,2.848585841276212,27.98,31.94,33.52,35.29,37.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r08RG01,133,8,,,,,,,,,,,,,,,,,,,,5.973030303030303,0.7841507077182677,4.62,5.43,5.88,6.44,7.2,6.630098039215686,0.5303836848295866,5.47,6.4,6.75,7.0,7.2,7.095864661654142,0.23356384974797786,6.62,7.0,7.09,7.22,7.48,5.660000000000003,0.19613730208667918,5.33,5.5,5.67,5.83,5.92,9.225648854961833,0.7455221022487777,7.75,8.69,9.33,9.73,10.2,0.2279699248120301,0.1760970315167661,0.0,0.09,0.2,0.33,0.5,4.480925925925928,0.6548360510633872,3.4,4.0,4.42,5.0,5.67,13.454812030075187,0.6566669101094718,11.9,13.07,13.42,13.85,14.59,5289.631278195485,858.9323491478544,3608.61,4780.57,5434.98,5804.73,6545.86,541.4709022556394,83.08881440293383,413.52,494.28,538.04,602.78,667.54,-14.869172932330823,7.9360717394883045,-25.31,-21.04,-16.69,-12.02,1.89,26.72308270676693,11.002919857207772,12.52,17.65,24.7,31.38,50.63,5.191353383458647,8.44348124957723,-5.16,-0.53,2.86,7.96,23.28,288.815112781955,29.15235446498175,231.38,273.51,290.55,308.97,328.09,418.13270676691735,82.76814269575581,239.23,368.07,429.28,477.54,538.18,8.075789473684212,1.141514763670917,5.67,7.39,8.24,8.98,9.64,15.339097744360897,3.423317534984632,10.77,12.47,15.24,17.04,21.54,9596.537969924822,1645.7021053937385,6223.83,8362.82,9682.86,10846.78,11889.27,6.306616541353385,0.17600789121938942,5.99,6.2,6.29,6.39,6.6,3.987894736842106,13.5378886334086,0.79,1.17,1.5,1.84,9.28,985.2969924812027,124.36347990391702,712.78,905.23,1003.03,1067.98,1165.24,50.11518796992484,5.634792375504466,38.84,47.47,50.6,53.89,57.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r31RG03,68,14,,,,,,,,,,,,,,,,,,,,5.982058823529412,0.4522218313782368,5.22,5.55,6.08,6.28,6.65,5.760149253731342,0.50391746699655,5.0,5.38,5.63,6.14,6.6,6.774705882352941,0.1661366428065914,6.4,6.65,6.79,6.92,7.0,5.723235294117647,0.18726704097805943,5.4,5.62,5.71,5.87,6.0,5.205000000000002,0.3579455265819088,4.56,5.0,5.17,5.47,5.68,0.3005882352941176,0.2622520249063371,0.0,0.11,0.23,0.5,0.64,6.134166666666668,0.6356605269761175,5.1,5.5,6.21,6.57,7.17,12.410294117647062,0.41452655697311624,11.77,12.05,12.44,12.69,12.98,1164.2205882352944,376.1042307341471,636.86,933.61,1069.01,1448.8,1645.91,160.93176470588236,65.18067290551107,31.12,128.61,160.01,203.03,256.75,40.863529411764745,7.6214036388060125,29.33,32.97,41.22,45.06,51.26,99.26117647058824,8.75440990207587,86.41,90.21,99.5,104.97,111.83,63.34617647058823,8.150156625960122,50.48,57.01,64.27,70.36,72.25,124.55529411764701,24.96891564411451,78.4,103.01,123.39,147.98,159.45,91.23029411764708,25.32401841606155,58.49,76.42,85.97,106.1,131.72,3.671176470588235,0.6083283010014477,2.96,3.25,3.52,3.9,4.5,7.113235294117646,1.7433752263729105,5.04,5.53,7.09,8.22,9.47,2000.534411764705,568.1682101962369,1217.94,1544.64,1923.24,2309.97,2955.06,6.414705882352945,0.09280705139657942,6.27,6.34,6.43,6.49,6.55,2.5217647058823527,0.455492432869509,1.71,2.17,2.58,2.84,3.2,377.1105882352942,53.07123719399274,294.57,331.8,373.61,422.91,448.75,18.14735294117647,4.152688929599804,11.88,15.44,17.43,20.66,24.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r01AA01A,61,45,,,,,,,,,,,,,,,,,,,,6.639833333333334,0.347205470707028,6.0,6.5,6.62,6.86,7.2,6.567499999999997,0.7069296423483523,5.25,6.0,6.6,7.17,7.5,7.0757377049180326,0.24662614579856276,6.67,6.88,7.0,7.2,7.5,5.883559322033899,0.19655303085560255,5.43,5.8,5.88,6.0,6.17,11.040983606557372,0.45782703054231083,9.86,10.76,11.14,11.38,11.5,0.7334426229508196,0.42880269927391496,0.25,0.5,0.6,0.75,1.8,4.021666666666667,0.9936366986423605,,,,,,13.256557377049187,0.2967080877408384,12.84,12.98,13.24,13.37,13.6,6924.347068965519,538.2995384221938,5682.46,6378.35,6886.95,7352.07,7748.73,662.0619672131143,61.18838017353637,573.98,622.67,654.44,675.87,774.09,-22.621311475409843,2.3046748466724556,-27.17,-23.64,-22.67,-21.82,-19.7,14.034098360655733,2.6393698807431973,9.78,12.47,13.4,15.84,18.69,-2.3003703703703704,2.873288838894321,-8.51,-3.54,-2.14,-1.03,0.45,349.1582758620688,17.698510373507187,305.51,336.18,348.13,365.49,371.87,567.8472131147543,52.527037850501586,466.99,514.38,578.62,604.1,641.13,9.272295081967213,0.6057630155097118,8.38,8.79,9.26,9.62,10.35,25.29606557377049,4.748532224886133,18.69,21.57,25.06,27.66,33.34,13077.985737704917,889.1219477285733,11340.12,12585.62,13352.22,13710.88,13992.23,6.415901639344265,0.06905395963719133,6.29,6.37,6.41,6.45,6.54,254.2881967213115,123.12241568572789,9.85,219.62,275.31,327.44,410.99,1186.7363934426235,81.33319549010776,1047.39,1142.73,1193.87,1226.26,1301.35,60.07114754098362,2.75883861188515,54.43,57.53,60.62,62.29,62.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r35AA01B,72,36,,,,,,,,,,,,,,,,,,,,4.737464788732394,0.8232941703994313,3.47,4.12,4.67,5.3,6.0,3.7665714285714267,0.6412841708284263,2.88,3.33,3.62,3.93,5.17,6.4009859154929565,0.460581857750553,5.38,6.07,6.48,6.73,6.94,5.409000000000002,0.32455750095872277,4.75,5.17,5.46,5.62,5.83,5.3215492957746475,0.3952914698820048,4.84,5.11,5.25,5.47,5.71,0.20478873239436618,0.11204701169949845,0.0,0.14,0.21,0.27,0.36,5.076935483870966,0.7452247738632986,4.0,4.38,5.0,5.69,6.2,20.05,1.4113291607559166,18.1,18.87,19.73,21.11,22.07,359.7977777777778,277.49390195613216,96.89,181.31,261.73,426.42,886.31,42.057500000000026,26.179772235555365,15.36,16.98,30.83,68.11,75.57,80.51194444444442,11.374685787954375,57.05,72.46,82.91,89.17,92.26,157.19861111111118,15.409941263277231,129.19,146.42,158.49,168.79,174.44,64.37777777777778,7.317132145827775,48.95,57.95,64.73,67.52,73.7,46.65944444444446,16.600092694594686,27.33,32.97,40.73,54.65,81.31,46.58472222222221,30.1226263690151,19.94,30.0,36.32,51.72,74.04,8.435833333333338,0.995102939957023,6.67,7.61,8.33,9.09,10.19,5.167777777777777,3.2233136082739375,1.57,2.84,4.39,5.93,9.25,1936.8069444444445,417.94791151941575,1429.46,1638.69,1820.4,2056.32,2432.21,4.6241666666666665,0.3143986764885911,4.17,4.35,4.64,4.85,5.1,0.641666666666667,0.21406774628607644,0.39,0.47,0.61,0.73,1.1,372.71361111111105,73.79576000891386,277.58,327.73,354.8,403.78,457.06,12.54611111111111,3.5842768353042658,7.15,10.09,11.36,14.06,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r03AA01,0,58,,,,,,,,,,,,,,,,,,,,4.54388888888889,0.32271657480569693,4.0,4.0,5.0,5.0,5.5,7.3727777777777765,0.1139105670425295,7.0,7.0,7.0,7.5,7.5,7.945,0.12298373876248847,7.0,7.0,7.0,7.5,7.5,5.678888888888889,0.02514157444218838,5.5,5.5,6.0,6.0,6.0,10.657777777777778,0.5030303233134554,10.5,10.5,12.0,12.0,12.0,8.050555555555556,0.114089254641668,8.0,8.0,8.0,8.0,8.0,0.0,0.0,,,,,,0.0,0.0,9.847265,9.847265,10.5286,10.5286,10.5286,0.0,0.0,,,,,,0.0,0.0,2401.43,2401.43,2401.43,2546.67,2546.67,0.0,0.0,22.64385,22.64385,28.1009,28.1009,28.1009,0.0,0.0,74.05865,74.05865,80.5907,80.5907,80.5907,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,945.884,1164.72,1164.72,1202.83,1202.83,0.0,0.0,8.48928,8.52825,8.55728,8.55728,8.55728,0.0,0.0,,,,,,0.0,0.0,194.017,333.081,362.673,362.673,362.673,0.0,0.0,27.6376,27.6376,27.6376,36.455,36.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r30AA03B,62,31,,,,,,,,,,,,,,,,,,,,7.199677419354838,0.5166485288794893,6.17,6.93,7.31,7.47,7.88,7.04770833333333,0.34665208052246793,6.0,6.88,7.14,7.25,7.5,7.453114754098358,0.2145566605864025,7.09,7.28,7.45,7.6,7.71,5.918166666666669,0.19688822266002162,5.59,5.79,5.86,6.08,6.2,6.430967741935482,0.8063112135850312,5.27,5.5,6.48,6.86,7.83,0.9693548387096774,0.5934803607581459,0.32,0.6,0.88,1.12,1.6,5.6677777777777765,0.9175956235701331,3.29,5.12,5.6,6.17,6.67,12.012903225806452,0.5573566272949432,11.41,11.63,11.95,12.16,13.01,2124.8338709677423,609.0936728619823,1274.3,1582.09,2062.63,2388.8,3265.74,680.1590322580647,214.22091377609112,451.21,525.01,680.29,739.41,863.19,17.995161290322578,9.883302592518138,-0.65,12.24,18.14,22.89,32.51,71.23741935483866,12.255341420795691,47.36,63.17,71.23,77.13,89.56,40.73354838709678,13.508537216572698,14.48,32.44,40.05,48.21,61.61,215.37387096774194,30.175016548881732,169.58,193.08,216.47,236.33,263.87,172.8374193548388,43.99237177040393,108.99,134.1,168.31,192.46,231.41,4.33,0.8037171706033043,3.33,3.6,4.25,4.79,5.73,10.43225806451613,1.6952413657769843,7.93,9.33,10.23,11.57,12.85,3519.992903225806,1178.6520198479159,1961.01,2412.32,3453.95,4387.45,5540.27,6.969677419354838,0.21996310351845225,6.55,6.83,6.96,7.06,7.21,2.0277419354838706,0.4612025632739345,1.02,1.8,2.13,2.36,2.68,561.1132258064515,84.20531097291777,442.02,496.39,558.57,584.7,720.14,26.122903225806457,5.010051312304602,18.66,22.09,26.71,29.9,34.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r05CA04,140,21,,,,,,,,,,,,,,,,,,,,6.4536874999999965,0.35762693878362967,5.78,6.27,6.4,6.71,7.0,6.610406504065045,0.36818473264934654,5.83,6.4,6.6,6.82,7.0,7.1914634146341445,0.29894375827692155,6.71,7.0,7.25,7.4,7.6,5.496470588235293,0.25148050662701366,5.0,5.38,5.5,5.67,5.83,10.597413793103446,0.6146035831391256,9.25,10.17,10.67,11.0,11.4,0.1860975609756097,0.2558903923965891,0.0,0.0,0.14,0.25,1.0,5.646400000000001,1.1795927432804936,3.4,4.67,6.0,6.33,7.33,13.33914285714287,0.4943964368143182,12.56,13.0,13.24,13.66,14.3,6183.151406249998,993.7283164644831,4371.9,5493.68,6173.26,7035.96,7614.33,575.5086567164179,82.55663478757671,404.11,531.93,585.52,619.91,686.4,-20.47759124087587,8.643045432245792,-30.1,-26.77,-21.18,-18.45,4.96,14.807642857142858,11.830686830123133,0.94,6.45,14.1,18.85,47.9,-0.5291428571428566,9.080881524681736,-10.09,-6.96,-2.41,2.87,28.76,310.68375,31.5947828960732,251.13,289.88,311.51,340.74,357.73,508.22392857142853,87.54544879821344,299.65,463.3,511.16,570.22,641.69,8.95678571428572,0.9406466376587841,6.75,8.6,9.07,9.52,10.06,13.99985714285715,3.0154947439881914,9.79,11.14,13.95,16.01,18.64,11696.157428571425,1625.1400881916834,8382.1,11096.37,11919.66,12944.7,13623.46,6.288285714285712,0.11282060891485365,6.11,6.2,6.28,6.37,6.49,8.244062500000002,22.71065268483259,2.64,3.16,4.23,6.24,18.95,1193.5134285714282,132.11834971381546,900.21,1134.95,1197.49,1299.17,1378.71,56.35957142857141,5.131752258721963,46.11,53.16,56.41,60.2,63.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r12AA01D,16,8,,,,,,,,,,,,,,,,,,,,6.001250000000001,0.19399983891745878,5.25,5.85714285714286,6.0,6.13333333333333,6.4,6.3575,0.3409820376500792,4.92857142857143,6.1,6.44444444444444,6.625,7.0,7.303750000000001,0.14447642541259112,6.84210526315789,7.16,7.26923076923077,7.4375,7.53846153846154,5.7175,0.13962002005443197,5.36363636363636,5.625,5.75,5.88888888888889,6.0,5.4025,0.21034198344600627,4.9,5.08333333333333,5.3,5.61538461538462,5.88888888888889,0.9175,0.3289281836510822,0.470588235294118,0.666666666666667,0.944444444444444,1.28571428571429,1.91666666666667,6.898750000000001,0.24012691956546645,5.5,6.41666666666667,6.66666666666667,6.9,7.33333333333333,11.20125,0.24568463016639847,10.699596,11.0459232,11.2483069230769,11.4187991666667,11.7212121052632,1848.3162499999999,154.5188636491917,1023.32631,1568.28270588235,1822.42961111111,1951.64575,2189.80153846154,485.3962499999999,64.94238137331816,276.327892857143,403.418395,480.596580952381,632.86845,882.790921428571,27.655,1.216213385882593,16.5174125,24.408275,27.9458875,30.7045481481482,35.1512416666667,83.86000000000001,1.6738876903783004,71.4928875,79.3899,85.4441277777778,87.8337736842105,92.0919916666667,48.4475,2.7487713164248495,38.4816125,45.149388,49.8684907692308,53.2736011764706,55.8178326315789,179.55750000000003,8.778564446992457,128.664514,162.623271428571,176.395335294118,194.939406666667,230.267307142857,129.05374999999995,5.873086789542616,83.066473,117.397447058824,126.809758823529,136.547863157895,160.026935714286,4.031249999999999,0.1471765521406178,3.1867875,3.64941444444444,3.86962333333333,4.01074666666667,4.30005461538462,6.448750000000001,0.6332147641203577,4.8862515,5.97786470588235,6.59201761904762,7.18089458333333,8.0858675,2362.84875,274.19192582192767,1530.5776,1985.40622222222,2174.632625,2498.68666666667,2854.63846153846,6.774999999999999,0.050744457825461074,6.515456,6.724555,6.7829775,6.846344,6.95346,2.1474999999999995,0.08196798155377502,1.960625,2.11105263157895,2.21857142857143,2.43454545454545,2.475,372.53125,26.443135421834906,321.92589,350.824866666667,368.370628571429,414.240471428571,426.873578947368,25.06375,1.4369319529817683,15.564507,21.9254258333333,24.4247977777778,26.1371333333333,27.1682214285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r32AB02C,70,35,,,,,,,,,,,,,,,,,,,,6.529428571428571,0.3796008644965531,5.78,6.33,6.5,6.86,7.06,6.707812500000001,0.333464150762492,6.14,6.43,6.8,7.0,7.14,7.233714285714288,0.18575076564788506,6.95,7.17,7.24,7.35,7.46,5.9388571428571435,0.11966074493145616,5.75,5.87,5.93,6.0,6.17,4.911142857142857,0.2167522803118994,4.5,4.79,4.91,5.05,5.28,0.24114285714285713,0.15740342033988294,0.0,0.16,0.22,0.27,0.56,6.351176470588236,0.39194661030390315,5.75,6.12,6.33,6.53,7.0,11.800571428571434,0.5257427010954141,11.13,11.46,11.73,11.93,12.59,1310.6605714285724,179.82413503901688,993.72,1154.94,1313.21,1437.72,1555.57,182.9462857142857,61.823663665794065,74.04,143.46,185.97,212.56,286.38,39.55542857142859,4.050203764085487,32.95,36.55,38.86,41.88,44.98,97.82314285714284,4.737165379922331,90.13,94.51,96.86,100.41,104.61,68.17942857142856,6.255006197487916,59.61,62.43,67.35,70.51,80.46,143.05171428571427,14.920044520369098,120.6,130.3,141.46,155.68,164.42,97.36342857142854,10.525552837291364,80.88,89.75,96.0,102.23,115.7,3.926571428571428,0.3942076527280866,3.41,3.71,3.79,4.13,4.61,8.725142857142856,2.2453715841749684,5.79,6.91,8.25,9.94,11.74,2097.5791428571433,250.53070368287544,1610.31,1903.02,2083.79,2250.16,2479.69,6.532571428571427,0.10613583902966334,6.2,6.51,6.54,6.58,6.68,2.385714285714287,0.26357200929088176,1.98,2.19,2.43,2.52,2.8,378.75142857142873,39.80931134028514,323.69,343.21,377.22,404.05,447.97,21.205428571428573,1.633176296768518,18.13,20.19,21.31,22.47,23.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
